variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
I[51],28.81231225466547,24.678083985844708,16.35893861305622,12.833699162480814,10.687679501883174,60.34260989995754,1.0025436114964779,1461.2965866640961,814.5904095268141
I[52],30.770244796799627,26.505107596472463,17.547419554874047,13.795994102365896,11.12060462910773,64.752655505991,1.0035709654789777,1449.0021249308952,788.5385881605571
I[53],32.86449939608511,28.12177653263352,18.829268618323777,15.217456179760669,11.558506719712286,69.43054451606858,1.0038137967357734,1443.0261096545073,848.8090323394575
I[54],35.11115140084296,30.105012000841498,20.23265409921009,16.476469689923483,12.08046357474502,73.94534582263707,1.0037194826460158,1429.50109981308,877.3529195660049
I[55],37.52596659432049,31.97711443994561,21.782538681044826,17.90040122094717,12.670864667667539,80.2688638788762,1.0043613377090508,1407.967103559514,914.1698143479932
I[56],40.12503620176959,33.96307536839308,23.50275742008198,19.236778966267984,13.15049701889502,87.86276728770453,1.0042881945007172,1387.0118918831674,876.1892432458259
I[57],42.88453372523178,36.38379592087017,25.348219856003098,20.71981924143261,13.879026824768243,94.42571554157153,1.0036517170874355,1360.7802274983765,928.6197359495491
I[58],45.79664130517819,38.84860419617983,27.296406738657264,22.26342307185074,14.592436031647198,102.06641764965546,1.0030916281964117,1332.4598723898066,899.058418311002
I[59],48.89608157085062,41.55667160045394,29.40170902537669,24.113370373912442,15.29832016088139,109.9298026913466,1.0030958270314843,1305.90788937812,898.8426510760995
I[60],52.21267087834972,44.006760432960164,31.71190317375271,26.37157494787729,15.785312489560631,116.97688409300473,1.0021338610464006,1282.8010474101222,930.0496202330437
I[61],55.773907028103054,46.844304335962,34.27004231999316,28.358529408756883,16.443669146304327,124.0115916565796,1.0013482995195917,1261.2782060559016,879.6845641651506
I[62],59.606661296325115,49.76823529670524,37.11737496476917,30.548196915428804,17.28863943855041,132.36094594681566,1.0015420084191726,1239.219919438159,848.6768555424669
I[63],63.73832365056789,52.872788264168996,40.295804626272854,33.261093207362656,18.245663947465,142.735526056481,1.001562828876195,1215.9976846693503,849.8841207261154
I[64],68.19000360382519,56.40956004755412,43.81197814365159,36.0898905582418,18.685022234510946,153.7271997653791,1.0020254368783208,1188.7724041848533,771.7878710181266
I[65],72.98696487501762,60.03762842823829,47.699431726044025,39.125163452368824,19.57283845748523,165.25940278040025,1.0024954805639659,1164.907652568592,741.6804989415258
I[66],78.16766311413467,64.12766621748996,52.04902043344453,42.597249300631624,20.322371534057545,177.8867883061802,1.002232347718563,1141.17248635895,732.124228028051
